"Location","state","Management","Year","Diet","abundance.500m2","biomass.kgha","prod_yr_F0.2","depthS","str.complexS","total.coralS","total.deadS","macroalgaeS","habitat"
"Mahe W Granite","Recovering","Fished","2011","InvMob",45.066833374125,109.196815663,35.8217617553475,1.7722908637588,0.308139842478553,1.2966918972782,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2011","InvSes",14.210262775625,11.48080156325,4.63145872364915,1.7722908637588,0.308139842478553,1.2966918972782,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2011","Omnivr",5.278097602375,4.623214598125,1.62195119278461,1.7722908637588,0.308139842478553,1.2966918972782,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2011","Plktiv",15.834292807125,6.373139086375,3.79212295222512,1.7722908637588,0.308139842478553,1.2966918972782,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2014","FisCep",3.654067570875,20.59504000175,10.2655755296218,1.7722908637588,1.14113326280519,1.56097965212599,-0.447678604930561,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2014","HerDet",46.690863405625,366.396224920625,63.6045229822428,1.7722908637588,1.14113326280519,1.56097965212599,-0.447678604930561,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2014","HerMac",0.81201501575,4.41862941125,1.27585731700132,1.7722908637588,1.14113326280519,1.56097965212599,-0.447678604930561,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2014","InvMob",35.728660693,73.419240386625,29.7283965888699,1.7722908637588,1.14113326280519,1.56097965212599,-0.447678604930561,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2014","InvSes",24.3604504725,16.480723923125,4.98592596189721,1.7722908637588,1.14113326280519,1.56097965212599,-0.447678604930561,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2014","Omnivr",8.526157665375,11.09218086825,2.92956100813973,1.7722908637588,1.14113326280519,1.56097965212599,-0.447678604930561,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2014","Plktiv",7.714142649625,3.22641336625,1.6688323201696,1.7722908637588,1.14113326280519,1.56097965212599,-0.447678604930561,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2017","FisCep",6.902127633875,44.01263265075,15.0407271261437,0.518659060107726,0.891235236707201,-0.152334068956287,0.537773051164637,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2017","HerDet",66.179223783625,311.500587296625,84.6173601169829,0.518659060107726,0.891235236707201,-0.152334068956287,0.537773051164637,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2017","HerMac",2.43604504725,21.0685426325,6.404250265926,0.518659060107726,0.891235236707201,-0.152334068956287,0.537773051164637,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2017","InvMob",31.262578106375,60.39422480775,29.1314729124135,0.518659060107726,0.891235236707201,-0.152334068956287,0.537773051164637,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2017","InvSes",23.142427948875,19.98521473875,6.17119770912934,0.518659060107726,0.891235236707201,-0.152334068956287,0.537773051164637,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2017","Omnivr",4.466082586625,3.822064826,0.84323165407843,0.518659060107726,0.891235236707201,-0.152334068956287,0.537773051164637,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2017","Plktiv",17.05231533075,6.81626840325,3.52957885178143,0.518659060107726,0.891235236707201,-0.152334068956287,0.537773051164637,-0.601386550209692,"Granite"
"Mahe W Patch","Recovering","Fished","1994","FisCep",2.842052555125,16.448174585125,7.01924268546872,0.214984275372371,0.807935894674537,0.485601891021158,NA,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","1994","HerDet",24.3604504725,185.10615716825,44.0347433869848,0.214984275372371,0.807935894674537,0.485601891021158,NA,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","1994","HerMac",0.81201501575,13.218502555,3.6164006438585,0.214984275372371,0.807935894674537,0.485601891021158,NA,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","1994","InvMob",17.8643303465,77.77250669575,19.2786871525529,0.214984275372371,0.807935894674537,0.485601891021158,NA,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","1994","InvSes",7.714142649625,11.827311443375,4.65571087766791,0.214984275372371,0.807935894674537,0.485601891021158,NA,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","1994","Omnivr",6.902127633875,18.20609488,3.77302601543141,0.214984275372371,0.807935894674537,0.485601891021158,NA,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","1994","Plktiv",1.6240300315,0.856926754375,0.371891676494622,0.214984275372371,0.807935894674537,0.485601891021158,NA,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2005","FisCep",0.406007507875,2.66307145375,3.26943386369665,0.557591724817387,0.641337210609209,0.686096049871212,-0.210220374546176,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2005","HerDet",13.398247759875,90.400594022875,13.5694736519422,0.557591724817387,0.641337210609209,0.686096049871212,-0.210220374546176,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2005","HerMac",0,0,0,0.557591724817387,0.641337210609209,0.686096049871212,-0.210220374546176,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2005","InvMob",25.984480504,48.1458856665,15.0695080793739,0.557591724817387,0.641337210609209,0.686096049871212,-0.210220374546176,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2005","InvSes",8.93216517325,7.577053668625,2.52699256432676,0.557591724817387,0.641337210609209,0.686096049871212,-0.210220374546176,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2005","Omnivr",2.030037539375,4.367843296625,1.03413984839498,0.557591724817387,0.641337210609209,0.686096049871212,-0.210220374546176,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2005","Plktiv",13.80425526775,7.362230833625,2.91447406600573,0.557591724817387,0.641337210609209,0.686096049871212,-0.210220374546176,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2008","FisCep",2.842052555125,5.503018437625,3.52980370890919,0.71332238365603,-0.60815291988075,-0.0794271021017214,-0.233966197584615,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2008","HerDet",19.488360378,76.98007136225,18.5975512659304,0.71332238365603,-0.60815291988075,-0.0794271021017214,-0.233966197584615,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2008","HerMac",2.43604504725,9.369109281875,3.65924580871906,0.71332238365603,-0.60815291988075,-0.0794271021017214,-0.233966197584615,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2008","InvMob",42.224780819,132.940640558625,38.6768949009059,0.71332238365603,-0.60815291988075,-0.0794271021017214,-0.233966197584615,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2008","InvSes",33.698623153625,20.665160374375,8.83656990095954,0.71332238365603,-0.60815291988075,-0.0794271021017214,-0.233966197584615,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2008","Omnivr",4.06007507875,7.608871180875,2.50243983901475,0.71332238365603,-0.60815291988075,-0.0794271021017214,-0.233966197584615,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2008","Plktiv",23.142427948875,9.541643548375,4.52873234000505,0.71332238365603,-0.60815291988075,-0.0794271021017214,-0.233966197584615,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2011","FisCep",7.30813514175,16.355445580875,9.6002790573988,0.71332238365603,-0.524853577848086,2.39940977095349,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2011","HerDet",36.946683216625,198.910735945125,46.2185494396566,0.71332238365603,-0.524853577848086,2.39940977095349,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2011","HerMac",1.218022523625,5.61734209125,1.87210389239519,0.71332238365603,-0.524853577848086,2.39940977095349,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2011","InvMob",54.811013563125,68.463209296,37.0441045244885,0.71332238365603,-0.524853577848086,2.39940977095349,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2011","InvSes",51.968961008,20.406053217625,8.48978372411534,0.71332238365603,-0.524853577848086,2.39940977095349,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2011","Omnivr",12.992240252,4.055416525375,0.795863755090176,0.71332238365603,-0.524853577848086,2.39940977095349,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2011","Plktiv",103.12590700025,36.973462949125,19.2083686464842,0.71332238365603,-0.524853577848086,2.39940977095349,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2014","FisCep",10.962202712625,34.526634001,16.8590462734991,1.23502009076549,0.474738526543881,1.30580526813502,0.264696086222594,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2014","HerDet",50.750938484375,196.7443829255,53.1543344160837,1.23502009076549,0.474738526543881,1.30580526813502,0.264696086222594,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2014","HerMac",1.218022523625,3.529597098,1.66715685269981,1.23502009076549,0.474738526543881,1.30580526813502,0.264696086222594,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2014","InvMob",51.968961008,48.703601591625,35.2167043489473,1.23502009076549,0.474738526543881,1.30580526813502,0.264696086222594,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2014","InvSes",68.209261323,33.8471666285,10.3565823565402,1.23502009076549,0.474738526543881,1.30580526813502,0.264696086222594,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2014","Omnivr",36.54067570875,12.290319726875,2.92513585862089,1.23502009076549,0.474738526543881,1.30580526813502,0.264696086222594,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2014","Plktiv",18.270337854375,4.855115834375,2.10084684216289,1.23502009076549,0.474738526543881,1.30580526813502,0.264696086222594,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2017","FisCep",12.992240252,85.6728126125,35.879162663246,0.814547311901148,0.308139842478553,-0.443961936374547,3.45850928489257,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2017","HerDet",85.26157665375,323.0413426125,100.721005180976,0.814547311901148,0.308139842478553,-0.443961936374547,3.45850928489257,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2017","HerMac",0,0,0,0.814547311901148,0.308139842478553,-0.443961936374547,3.45850928489257,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2017","InvMob",56.02903608675,68.221258528875,39.54743159238,0.814547311901148,0.308139842478553,-0.443961936374547,3.45850928489257,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2017","InvSes",12.18022523625,8.5291286685,2.64378389642016,0.814547311901148,0.308139842478553,-0.443961936374547,3.45850928489257,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2017","Omnivr",51.562953500125,15.750660517625,2.51683336543574,0.814547311901148,0.308139842478553,-0.443961936374547,3.45850928489257,-0.601386550209692,"Carbonate"
"Mahe W Patch","Recovering","Fished","2017","Plktiv",58.465081134,18.8372198255,9.12108693703755,0.814547311901148,0.308139842478553,-0.443961936374547,3.45850928489257,-0.601386550209692,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","1994","FisCep",3.248060063,26.8160567085,12.541943945833,-1.1087263247561,1.64092931500118,1.77970055268969,NA,-0.601386550209692,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","1994","HerDet",32.48060063,146.9968416285,54.041949485437,-1.1087263247561,1.64092931500118,1.77970055268969,NA,-0.601386550209692,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","1994","HerMac",0,0,0,-1.1087263247561,1.64092931500118,1.77970055268969,NA,-0.601386550209692,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","1994","InvMob",41.41276580325,150.6034036815,49.510553253111,-1.1087263247561,1.64092931500118,1.77970055268969,NA,-0.601386550209692,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","1994","InvSes",15.834292807125,12.513374290125,3.34752482274324,-1.1087263247561,1.64092931500118,1.77970055268969,NA,-0.601386550209692,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","1994","Omnivr",3.248060063,16.02295824725,2.84794327190768,-1.1087263247561,1.64092931500118,1.77970055268969,NA,-0.601386550209692,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","1994","Plktiv",22.330412933125,10.192875688875,3.29542391140338,-1.1087263247561,1.64092931500118,1.77970055268969,NA,-0.601386550209692,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2005","FisCep",5.68410511025,108.863869663125,32.9298384458666,-1.17880512123349,-1.1912483141094,-1.01810430035425,0.217204440145717,-0.588349795596405,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2005","HerDet",16.646307822875,122.0608776435,22.1334081269404,-1.17880512123349,-1.1912483141094,-1.01810430035425,0.217204440145717,-0.588349795596405,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2005","HerMac",0,0,0,-1.17880512123349,-1.1912483141094,-1.01810430035425,0.217204440145717,-0.588349795596405,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2005","InvMob",38.976720756,113.062125167375,41.4235822171374,-1.17880512123349,-1.1912483141094,-1.01810430035425,0.217204440145717,-0.588349795596405,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2005","InvSes",3.248060063,2.310227915125,1.06369418971768,-1.17880512123349,-1.1912483141094,-1.01810430035425,0.217204440145717,-0.588349795596405,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2005","Omnivr",0.406007507875,0.455644414875,0.254596504147527,-1.17880512123349,-1.1912483141094,-1.01810430035425,0.217204440145717,-0.588349795596405,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2005","Plktiv",0,0,0,-1.17880512123349,-1.1912483141094,-1.01810430035425,0.217204440145717,-0.588349795596405,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2008","FisCep",1.6240300315,3.064435414375,3.53413101498187,-1.3033896483044,-2.02424173443604,-0.753816545506449,-0.15085581695008,0.200373858507477,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2008","HerDet",11.3682102205,53.569492162375,18.1982982460398,-1.3033896483044,-2.02424173443604,-0.753816545506449,-0.15085581695008,0.200373858507477,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2008","HerMac",1.218022523625,6.61904536125,3.00341045070374,-1.3033896483044,-2.02424173443604,-0.753816545506449,-0.15085581695008,0.200373858507477,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2008","InvMob",31.66858561425,64.94554572325,31.7252323898224,-1.3033896483044,-2.02424173443604,-0.753816545506449,-0.15085581695008,0.200373858507477,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2008","InvSes",3.654067570875,4.16207507375,1.97567917136107,-1.3033896483044,-2.02424173443604,-0.753816545506449,-0.15085581695008,0.200373858507477,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2008","Omnivr",4.466082586625,3.36166274025,0.671821984391335,-1.3033896483044,-2.02424173443604,-0.753816545506449,-0.15085581695008,0.200373858507477,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2008","Plktiv",2.43604504725,1.686971787875,0.433503921255427,-1.3033896483044,-2.02424173443604,-0.753816545506449,-0.15085581695008,0.200373858507477,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2011","FisCep",2.030037539375,1.799855179,2.4664657621096,0.0281074847659989,-2.69063647069735,-0.990764187783785,-0.507043162526657,2.16892380511386,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2011","HerDet",12.586232744125,8.094558106875,9.12568838527524,0.0281074847659989,-2.69063647069735,-0.990764187783785,-0.507043162526657,2.16892380511386,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2011","HerMac",11.774217728375,14.683548799875,11.4391550427328,0.0281074847659989,-2.69063647069735,-0.990764187783785,-0.507043162526657,2.16892380511386,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2011","InvMob",49.126908452875,52.809388724625,31.0254602897285,0.0281074847659989,-2.69063647069735,-0.990764187783785,-0.507043162526657,2.16892380511386,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2011","InvSes",0.406007507875,0.24619261725,0.0820351945065978,0.0281074847659989,-2.69063647069735,-0.990764187783785,-0.507043162526657,2.16892380511386,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2011","Omnivr",0,0,0,0.0281074847659989,-2.69063647069735,-0.990764187783785,-0.507043162526657,2.16892380511386,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2011","Plktiv",0,0,0,0.0281074847659989,-2.69063647069735,-0.990764187783785,-0.507043162526657,2.16892380511386,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2014","FisCep",1.218022523625,24.69462825625,11.9356345656914,-1.5214125706785,-2.44073844459936,-1.03633104206789,-0.507043162526657,1.79737629863517,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2014","HerDet",10.150187696875,10.056827199,8.51343557371068,-1.5214125706785,-2.44073844459936,-1.03633104206789,-0.507043162526657,1.79737629863517,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2014","HerMac",3.654067570875,2.98336295375,3.52082021068411,-1.5214125706785,-2.44073844459936,-1.03633104206789,-0.507043162526657,1.79737629863517,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2014","InvMob",41.41276580325,45.129017468625,31.7095141344893,-1.5214125706785,-2.44073844459936,-1.03633104206789,-0.507043162526657,1.79737629863517,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2014","InvSes",0.81201501575,0.8930588225,0.345154203310444,-1.5214125706785,-2.44073844459936,-1.03633104206789,-0.507043162526657,1.79737629863517,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2014","Omnivr",0.406007507875,2.4904226325,0.308697480840575,-1.5214125706785,-2.44073844459936,-1.03633104206789,-0.507043162526657,1.79737629863517,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2014","Plktiv",0,0,0,-1.5214125706785,-2.44073844459936,-1.03633104206789,-0.507043162526657,1.79737629863517,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2017","FisCep",0,0,0,-1.82508735541386,-2.44073844459936,-1.01810430035425,-0.507043162526657,1.11946505874423,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2017","HerDet",17.05231533075,37.266353576125,19.5371357482745,-1.82508735541386,-2.44073844459936,-1.01810430035425,-0.507043162526657,1.11946505874423,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2017","HerMac",4.466082586625,54.544840195875,1.24724707370022,-1.82508735541386,-2.44073844459936,-1.01810430035425,-0.507043162526657,1.11946505874423,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2017","InvMob",25.984480504,70.672360852875,24.2392202531461,-1.82508735541386,-2.44073844459936,-1.01810430035425,-0.507043162526657,1.11946505874423,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2017","InvSes",0,0,0,-1.82508735541386,-2.44073844459936,-1.01810430035425,-0.507043162526657,1.11946505874423,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2017","Omnivr",0,0,0,-1.82508735541386,-2.44073844459936,-1.01810430035425,-0.507043162526657,1.11946505874423,"Carbonate"
"Praslin NE Carbonate","Shifted","Fished","2017","Plktiv",1.6240300315,1.1101341785,0.311061302574216,-1.82508735541386,-2.44073844459936,-1.01810430035425,-0.507043162526657,1.11946505874423,"Carbonate"
"Praslin NE Granite","Recovering","Protected","1994","FisCep",1.6240300315,13.183032105,4.96468389000107,-0.680467012949828,0.974534578739864,0.130180427605153,NA,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","1994","HerDet",30.450563090625,181.158275845875,39.7959007872465,-0.680467012949828,0.974534578739864,0.130180427605153,NA,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","1994","HerMac",1.218022523625,9.39248719125,2.10042237792334,-0.680467012949828,0.974534578739864,0.130180427605153,NA,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","1994","InvMob",31.66858561425,167.7204710835,51.199524582773,-0.680467012949828,0.974534578739864,0.130180427605153,NA,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","1994","InvSes",10.962202712625,10.427804884625,1.795758986121,-0.680467012949828,0.974534578739864,0.130180427605153,NA,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","1994","Omnivr",7.714142649625,13.19470636825,3.66357629550537,-0.680467012949828,0.974534578739864,0.130180427605153,NA,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","1994","Plktiv",17.8643303465,8.314018537,2.83462839199252,-0.680467012949828,0.974534578739864,0.130180427605153,NA,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2005","FisCep",3.654067570875,41.43729069525,13.5699815140068,-0.750545809427218,0.974534578739864,-0.835836883217835,-0.507043162526657,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2005","HerDet",31.66858561425,233.146929536375,37.5996307832029,-0.750545809427218,0.974534578739864,-0.835836883217835,-0.507043162526657,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2005","HerMac",4.466082586625,85.247972828,17.8523650633714,-0.750545809427218,0.974534578739864,-0.835836883217835,-0.507043162526657,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2005","InvMob",50.3449309765,117.079851516125,49.0698149912001,-0.750545809427218,0.974534578739864,-0.835836883217835,-0.507043162526657,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2005","InvSes",15.42828529925,17.7374988185,4.66386650217383,-0.750545809427218,0.974534578739864,-0.835836883217835,-0.507043162526657,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2005","Omnivr",5.68410511025,13.756416914,5.0807225330929,-0.750545809427218,0.974534578739864,-0.835836883217835,-0.507043162526657,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2005","Plktiv",0.406007507875,0.234531861,0.0307364699291031,-0.750545809427218,0.974534578739864,-0.835836883217835,-0.507043162526657,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2008","FisCep",5.68410511025,15.3405324,7.53149196114628,-0.991928330627115,0.641337210609209,1.57009302298281,-0.293330755180711,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2008","HerDet",33.698623153625,134.949473881,37.2124051146444,-0.991928330627115,0.641337210609209,1.57009302298281,-0.293330755180711,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2008","HerMac",8.526157665375,50.44021198675,20.3100847503606,-0.991928330627115,0.641337210609209,1.57009302298281,-0.293330755180711,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2008","InvMob",92.975719303375,229.380804032,94.7133388617018,-0.991928330627115,0.641337210609209,1.57009302298281,-0.293330755180711,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2008","InvSes",32.48060063,23.38510650725,8.42979325151608,-0.991928330627115,0.641337210609209,1.57009302298281,-0.293330755180711,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2008","Omnivr",11.3682102205,17.190366100375,2.93346124804408,-0.991928330627115,0.641337210609209,1.57009302298281,-0.293330755180711,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2008","Plktiv",19.894367885875,9.081669709375,2.98354185856301,-0.991928330627115,0.641337210609209,1.57009302298281,-0.293330755180711,-0.601386550209692,"Granite"
"Praslin NE Granite","Recovering","Protected","2011","FisCep",10.150187696875,58.4676313305,38.8619881565738,-0.906276468265861,0.807935894674537,0.667869308157571,0.181585705588059,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2011","HerDet",67.39724630725,399.732849649,95.234634990113,-0.906276468265861,0.807935894674537,0.667869308157571,0.181585705588059,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2011","HerMac",2.43604504725,32.86467530125,11.2052263508006,-0.906276468265861,0.807935894674537,0.667869308157571,0.181585705588059,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2011","InvMob",58.059073626125,234.801595419,77.3611002090803,-0.906276468265861,0.807935894674537,0.667869308157571,0.181585705588059,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2011","InvSes",21.92440542525,25.096464229,8.15077866211337,-0.906276468265861,0.807935894674537,0.667869308157571,0.181585705588059,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2011","Omnivr",7.30813514175,30.322309752625,6.13916105141844,-0.906276468265861,0.807935894674537,0.667869308157571,0.181585705588059,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2011","Plktiv",5.68410511025,1.98720938625,0.929901514862396,-0.906276468265861,0.807935894674537,0.667869308157571,0.181585705588059,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2014","FisCep",3.654067570875,26.652491364625,11.3060705386324,-0.906276468265861,0.974534578739864,0.585848970446185,-0.257712020623053,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2014","HerDet",62.119148704875,378.03121341475,84.5656389226935,-0.906276468265861,0.974534578739864,0.585848970446185,-0.257712020623053,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2014","HerMac",2.842052555125,19.70564624,8.29525456312561,-0.906276468265861,0.974534578739864,0.585848970446185,-0.257712020623053,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2014","InvMob",43.442803342625,109.288812123125,42.4812638881894,-0.906276468265861,0.974534578739864,0.585848970446185,-0.257712020623053,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2014","InvSes",32.074593122125,21.6538529575,5.74060395691919,-0.906276468265861,0.974534578739864,0.585848970446185,-0.257712020623053,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2014","Omnivr",8.1201501575,25.815131646375,6.02412508333843,-0.906276468265861,0.974534578739864,0.585848970446185,-0.257712020623053,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2014","Plktiv",11.3682102205,3.71955594075,1.83804367519236,-0.906276468265861,0.974534578739864,0.585848970446185,-0.257712020623053,-0.594868172903048,"Granite"
"Praslin NE Granite","Recovering","Protected","2017","FisCep",11.774217728375,54.342447294,32.1701199605138,-1.18659165417542,1.05783392077253,-0.471302048945009,0.157839882549621,-0.542721154449899,"Granite"
"Praslin NE Granite","Recovering","Protected","2017","HerDet",68.615268830875,367.7132410225,108.123431592209,-1.18659165417542,1.05783392077253,-0.471302048945009,0.157839882549621,-0.542721154449899,"Granite"
"Praslin NE Granite","Recovering","Protected","2017","HerMac",6.496120126,58.38322856875,23.6649092075023,-1.18659165417542,1.05783392077253,-0.471302048945009,0.157839882549621,-0.542721154449899,"Granite"
"Praslin NE Granite","Recovering","Protected","2017","InvMob",39.382728263875,149.564435027,54.059507287122,-1.18659165417542,1.05783392077253,-0.471302048945009,0.157839882549621,-0.542721154449899,"Granite"
