species,Location,Year,count,Family,Length,a,b,Management,state,MaxSizeTL,sstmean,Diet,Position,Method,Length2,Kmax,Kmax_lowq,Kmax_uppq,Md,prod_day,prod_yr
Chlorurus sordidus,Ste Anne Carbonate,2014,6,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Praslin SW Carbonate,2014,7,Scaridae,12,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Mahe NW Carbonate,2014,7,Scaridae,12,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Ste Anne Carbonate,2014,7,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Mahe NW Carbonate,2014,7,Scaridae,12,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Mahe NW Carbonate,2014,7,Scaridae,12,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Ste Anne Carbonate,2014,7,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Ste Anne Carbonate,2014,7,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Mahe W Patch,2014,8,Scaridae,12,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Cousin Patch,2014,8,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Mahe NW Granite,2014,8,Scaridae,12,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Mahe W Carbonate,2014,8,Scaridae,12,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,12,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,12,0.156972446,0.136663966,0.177733023,0.002766159,0.144439224,68.84824241
Chlorurus sordidus,Mahe E Carbonate,2014,1,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,1,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe E Granite,2014,2,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Ste Anne Granite,2014,2,Scaridae,13,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,2,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe NW Patch,2014,3,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe E Patch,2014,3,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Praslin SW Carbonate,2014,3,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Patch,2014,3,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Patch,2014,3,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,4,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,4,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,4,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Praslin SW Carbonate,2014,4,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,4,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,5,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,5,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Cousin Carbonate,2014,6,Scaridae,13,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Cousin Carbonate,2014,6,Scaridae,13,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,6,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Patch,2014,7,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe NW Carbonate,2014,7,Scaridae,13,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe NW Carbonate,2014,7,Scaridae,13,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Praslin SW Carbonate,2014,7,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe NW Carbonate,2014,7,Scaridae,13,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Ste Anne Carbonate,2014,7,Scaridae,13,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe NW Patch,2014,8,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,13,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Cousin Patch,2014,8,Scaridae,13,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,13,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe E Granite,2014,8,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Ste Anne Granite,2014,8,Scaridae,13,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe E Granite,2014,8,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe W Carbonate,2014,8,Scaridae,13,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Praslin SW Patch,2014,8,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe E Granite,2014,8,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Mahe E Granite,2014,8,Scaridae,13,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Ste Anne Granite,2014,8,Scaridae,13,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,13,0.156972446,0.136663966,0.177733023,0.002431701,0.165416166,76.06225649
Chlorurus sordidus,Ste Anne Carbonate,2014,1,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe W Patch,2014,1,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Granite,2014,2,Scaridae,14,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe E Granite,2014,2,Scaridae,14,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe E Granite,2014,2,Scaridae,14,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe W Patch,2014,2,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Patch,2014,2,Scaridae,14,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe E Patch,2014,3,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe NW Patch,2014,3,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Cousin Patch,2014,3,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe E Patch,2014,3,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,3,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,3,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,4,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin NE Granite,2014,4,Scaridae,14,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Carbonate,2014,4,Scaridae,14,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Carbonate,2014,4,Scaridae,14,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Carbonate,2014,4,Scaridae,14,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,4,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Patch,2014,4,Scaridae,14,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe W Carbonate,2014,4,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe W Carbonate,2014,4,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Carbonate,2014,5,Scaridae,14,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Granite,2014,5,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,5,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,5,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Cousin Carbonate,2014,6,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,6,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,6,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,6,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe NW Patch,2014,6,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,6,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Cousin Carbonate,2014,7,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe W Patch,2014,7,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe W Patch,2014,7,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,7,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe W Carbonate,2014,7,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,7,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,7,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,7,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Cousin Patch,2014,7,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Granite,2014,7,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Granite,2014,7,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Granite,2014,7,Scaridae,14,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe E Granite,2014,7,Scaridae,14,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,7,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Granite,2014,8,Scaridae,14,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Carbonate,2014,8,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Cousin Carbonate,2014,8,Scaridae,14,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Praslin SW Patch,2014,8,Scaridae,14,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Ste Anne Patch,2014,8,Scaridae,14,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,14,0.156972446,0.136663966,0.177733023,0.002158205,0.186784355,83.25108578
Chlorurus sordidus,Mahe W Patch,2014,1,Scaridae,15,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Mahe W Patch,2014,1,Scaridae,15,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Mahe E Granite,2014,2,Scaridae,15,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Ste Anne Carbonate,2014,2,Scaridae,15,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Praslin SW Patch,2014,2,Scaridae,15,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Cousin Patch,2014,3,Scaridae,15,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Ste Anne Carbonate,2014,3,Scaridae,15,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Praslin NE Granite,2014,4,Scaridae,15,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Praslin NE Granite,2014,4,Scaridae,15,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Praslin NE Granite,2014,4,Scaridae,15,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Praslin SW Granite,2014,4,Scaridae,15,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Ste Anne Carbonate,2014,4,Scaridae,15,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Praslin SW Patch,2014,5,Scaridae,15,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
Chlorurus sordidus,Praslin SW Patch,2014,5,Scaridae,15,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,15,0.156972446,0.136663966,0.177733023,0.00193131,0.208300283,90.34109777
